payment_id,order_id,payment_method,payment_status,payment_date,payment_amount
97751,97751,credit_card,paid,2026-05-27 03:58:54,4036.52
97752,97752,bank_transfer,paid,2026-06-01 10:59:19,14858.51
97753,97753,paypal,paid,2026-05-18 10:17:35,3852.3
97754,97754,bank_transfer,paid,2026-05-17 13:57:29,18268.09
97755,97755,credit_card,paid,2026-05-16 18:57:27,4309.36
97756,97756,bank_transfer,paid,2026-05-24 04:07:11,7043.01
97757,97757,apple_pay,paid,2026-05-25 23:37:26,4493.97
97758,97758,bank_transfer,paid,2026-06-01 23:37:41,10828.23
97759,97759,google_pay,paid,2026-05-03 18:06:16,6667.7
97760,97760,google_pay,pending,2026-05-06 15:30:48,2276.79
97761,97761,bank_transfer,paid,2026-05-31 02:55:44,7668.46
97762,97762,apple_pay,paid,2026-05-08 09:23:53,7277.09
97763,97763,paypal,paid,2026-05-27 00:41:26,239.96
97764,97764,google_pay,paid,2026-05-19 04:26:26,4724.42
97765,97765,google_pay,paid,2026-05-21 08:28:12,10033.23
97766,97766,bank_transfer,paid,2026-05-22 15:17:59,4199.36
97767,97767,google_pay,paid,2026-06-02 19:13:28,5280.63
97768,97768,paypal,paid,2026-05-18 21:06:26,7262.82
97769,97769,google_pay,paid,2026-05-14 20:01:37,91.78
97770,97770,bank_transfer,paid,2026-05-29 06:36:51,7664.16
97771,97771,apple_pay,failed,2026-06-01 23:32:15,7071.14
97772,97772,google_pay,paid,2026-05-28 06:04:05,2570.26
97773,97773,paypal,paid,2026-05-29 15:02:34,2583.57
97774,97774,credit_card,pending,2026-05-07 13:17:49,5395.12
97775,97775,credit_card,refunded,2026-05-14 21:41:44,1971.66
97776,97776,paypal,failed,2026-05-28 16:11:18,5091.56
97777,97777,apple_pay,paid,2026-05-30 17:16:37,7877.6
97778,97778,apple_pay,paid,2026-05-17 18:43:48,7565.68
97779,97779,credit_card,pending,2026-05-16 04:11:29,7970.1
97780,97780,google_pay,paid,2026-05-06 03:26:45,14599.72
97781,97781,bank_transfer,paid,2026-05-08 03:13:10,8096.49
97782,97782,apple_pay,paid,2026-05-17 15:34:52,16540.94
97783,97783,apple_pay,pending,2026-05-07 04:48:54,5056.92
97784,97784,google_pay,paid,2026-05-20 08:17:36,5547.41
97785,97785,google_pay,paid,2026-05-09 05:16:06,11365.77
97786,97786,credit_card,paid,2026-05-17 01:05:51,1370.5
97787,97787,paypal,paid,2026-05-13 18:17:53,8383.91
97788,97788,google_pay,pending,2026-05-28 08:10:21,7157.78
97789,97789,apple_pay,paid,2026-05-24 16:15:39,10640.04
97790,97790,apple_pay,paid,2026-05-30 08:35:43,1702.92
97791,97791,apple_pay,pending,2026-05-11 12:36:20,7443.84
97792,97792,bank_transfer,paid,2026-05-03 05:46:04,12018.81
97793,97793,google_pay,paid,2026-05-31 21:32:24,5729.41
97794,97794,apple_pay,paid,2026-05-09 17:14:10,9390.85
97795,97795,paypal,paid,2026-05-31 16:25:31,6685.63
97796,97796,apple_pay,failed,2026-05-29 21:41:26,3548.76
97797,97797,paypal,failed,2026-05-04 08:50:55,10952.51
97798,97798,credit_card,paid,2026-05-14 11:42:11,10371.17
97799,97799,paypal,paid,2026-05-03 13:48:19,1814.95
97800,97800,bank_transfer,paid,2026-05-29 03:37:15,7353.24
97801,97801,apple_pay,paid,2026-05-18 07:08:33,1868.95
97802,97802,google_pay,pending,2026-05-16 06:45:46,13596.81
97803,97803,apple_pay,paid,2026-05-29 14:49:19,6502.67
97804,97804,bank_transfer,paid,2026-05-09 11:24:37,4093.38
97805,97805,google_pay,paid,2026-05-22 07:18:50,1771.36
97806,97806,google_pay,paid,2026-05-10 14:55:43,1400.98
97807,97807,google_pay,pending,2026-05-23 05:31:47,12779.66
97808,97808,google_pay,paid,2026-05-17 02:11:39,2299.89
97809,97809,credit_card,paid,2026-05-15 20:18:53,6949.2
97810,97810,google_pay,paid,2026-05-19 20:59:10,2110.18
97811,97811,google_pay,paid,2026-05-27 15:32:40,4476.62
97812,97812,credit_card,pending,2026-05-30 22:56:33,8859.48
97813,97813,apple_pay,failed,2026-05-22 02:25:17,10892.03
97814,97814,paypal,paid,2026-05-03 02:23:58,1896.84
97815,97815,google_pay,paid,2026-05-22 06:12:28,6253.18
97816,97816,apple_pay,paid,2026-05-12 01:12:33,7509.42
97817,97817,bank_transfer,paid,2026-05-04 11:00:39,3447.6
97818,97818,google_pay,paid,2026-05-18 12:44:13,3638.13
97819,97819,apple_pay,paid,2026-06-01 10:58:41,10975.85
97820,97820,bank_transfer,pending,2026-05-29 18:59:24,7783.71
97821,97821,paypal,paid,2026-05-21 13:58:28,4067.48
97822,97822,paypal,paid,2026-05-23 09:47:36,7824.27
97823,97823,apple_pay,paid,2026-05-19 15:18:17,9913.09
97824,97824,apple_pay,paid,2026-05-17 09:04:51,17224.13
97825,97825,credit_card,paid,2026-05-04 18:57:38,1624.39
97826,97826,google_pay,paid,2026-05-15 01:22:01,1313.87
97827,97827,google_pay,paid,2026-05-11 23:24:00,4535.28
97828,97828,google_pay,paid,2026-05-14 22:31:43,2560.1
97829,97829,paypal,paid,2026-05-10 19:13:03,3591.33
97830,97830,credit_card,paid,2026-05-25 07:28:23,8240.05
97831,97831,paypal,paid,2026-06-01 01:37:08,4214.02
97832,97832,paypal,paid,2026-05-09 09:10:34,1933.09
97833,97833,apple_pay,paid,2026-05-13 11:03:45,6948.51
97834,97834,paypal,paid,2026-05-29 03:32:41,1834.18
97835,97835,google_pay,paid,2026-05-06 07:33:43,12791.51
97836,97836,credit_card,paid,2026-05-29 16:54:31,6795.79
97837,97837,apple_pay,pending,2026-06-01 21:54:48,9778.26
97838,97838,credit_card,failed,2026-05-05 21:44:01,13223.81
97839,97839,apple_pay,paid,2026-05-14 20:46:26,2831.08
97840,97840,apple_pay,pending,2026-05-10 21:29:18,4460.1
97841,97841,apple_pay,paid,2026-05-29 10:49:24,1419.22
97842,97842,bank_transfer,paid,2026-06-01 04:58:33,1842.78
97843,97843,credit_card,paid,2026-05-28 09:27:19,2083.45
97844,97844,apple_pay,paid,2026-05-31 06:20:41,673.33
97845,97845,credit_card,pending,2026-05-07 01:52:14,5095.65
97846,97846,google_pay,paid,2026-05-30 04:39:41,12023.65
97847,97847,apple_pay,paid,2026-05-29 01:50:44,15469.82
97848,97848,apple_pay,paid,2026-05-05 07:17:39,1051.8
97849,97849,credit_card,paid,2026-05-26 03:28:45,6862.43
97850,97850,paypal,paid,2026-05-17 10:51:14,11372.0
97851,97851,google_pay,paid,2026-05-13 08:06:40,11640.21
97852,97852,apple_pay,failed,2026-05-29 02:23:04,7474.2
97853,97853,paypal,pending,2026-05-19 20:00:44,4816.38
97854,97854,paypal,paid,2026-05-25 20:18:22,9028.02
97855,97855,credit_card,paid,2026-05-13 01:06:02,2249.67
97856,97856,paypal,pending,2026-05-30 19:25:53,7343.13
97857,97857,apple_pay,paid,2026-05-04 09:55:50,15482.42
97858,97858,credit_card,paid,2026-05-16 09:41:23,6042.99
97859,97859,bank_transfer,paid,2026-05-10 07:55:29,12521.69
97860,97860,bank_transfer,paid,2026-05-10 06:43:33,2040.31
97861,97861,apple_pay,failed,2026-05-03 15:56:35,5372.49
97862,97862,apple_pay,paid,2026-05-13 15:26:04,4914.06
97863,97863,paypal,paid,2026-05-11 19:54:05,5094.67
97864,97864,credit_card,paid,2026-05-19 21:55:24,2244.53
97865,97865,google_pay,paid,2026-05-02 05:56:39,8031.24
97866,97866,paypal,paid,2026-05-13 23:51:09,6338.06
97867,97867,paypal,paid,2026-05-07 19:14:22,10520.61
97868,97868,apple_pay,paid,2026-05-08 19:10:15,7773.14
97869,97869,google_pay,paid,2026-05-02 05:49:05,8795.26
97870,97870,google_pay,paid,2026-05-31 19:27:54,14655.8
97871,97871,credit_card,paid,2026-05-20 06:30:41,647.06
97872,97872,apple_pay,paid,2026-05-03 15:35:34,16138.45
97873,97873,google_pay,paid,2026-05-02 14:41:25,9092.51
97874,97874,bank_transfer,paid,2026-05-25 11:26:20,1914.03
97875,97875,apple_pay,paid,2026-05-28 17:41:54,11563.24
97876,97876,bank_transfer,paid,2026-05-27 18:24:29,3160.17
97877,97877,apple_pay,refunded,2026-05-03 06:51:53,5759.94
97878,97878,apple_pay,paid,2026-05-16 09:23:39,3679.32
97879,97879,bank_transfer,refunded,2026-05-07 03:43:13,3382.52
97880,97880,google_pay,failed,2026-05-02 17:57:11,539.97
97881,97881,apple_pay,failed,2026-05-20 21:39:07,3878.23
97882,97882,bank_transfer,paid,2026-05-14 05:30:15,14106.82
97883,97883,credit_card,paid,2026-05-21 15:01:12,6632.79
97884,97884,apple_pay,failed,2026-05-23 01:35:17,7111.62
97885,97885,paypal,paid,2026-06-01 20:08:16,4530.1
97886,97886,credit_card,pending,2026-05-28 12:32:29,8026.45
97887,97887,credit_card,paid,2026-06-01 03:13:45,3060.02
97888,97888,google_pay,paid,2026-05-22 16:57:14,15296.32
97889,97889,google_pay,paid,2026-05-02 13:04:54,2685.35
97890,97890,bank_transfer,paid,2026-05-25 10:55:40,2770.64
97891,97891,google_pay,paid,2026-05-07 07:48:11,11212.53
97892,97892,bank_transfer,paid,2026-05-06 06:49:04,4058.1
97893,97893,google_pay,failed,2026-05-12 13:36:56,6680.37
97894,97894,apple_pay,pending,2026-05-30 12:21:18,8234.08
97895,97895,apple_pay,paid,2026-05-15 15:42:33,13942.79
97896,97896,bank_transfer,pending,2026-05-20 03:49:50,7105.68
97897,97897,google_pay,paid,2026-05-27 11:12:05,8212.71
97898,97898,paypal,paid,2026-05-20 09:47:34,13754.56
97899,97899,google_pay,paid,2026-05-11 20:28:47,6057.15
97900,97900,google_pay,paid,2026-05-30 10:28:04,3983.02
97901,97901,bank_transfer,paid,2026-05-18 07:33:57,11541.62
97902,97902,credit_card,paid,2026-05-14 00:16:02,13767.72
97903,97903,credit_card,paid,2026-05-13 21:11:54,173.73
97904,97904,apple_pay,refunded,2026-05-04 20:40:11,2241.46
97905,97905,apple_pay,paid,2026-05-16 20:45:58,2046.1
97906,97906,google_pay,paid,2026-05-16 10:45:18,251.07
97907,97907,bank_transfer,paid,2026-05-23 06:36:45,4135.78
97908,97908,paypal,paid,2026-05-22 03:07:40,16215.28
97909,97909,google_pay,paid,2026-05-10 04:07:54,5550.36
97910,97910,paypal,paid,2026-05-27 09:39:52,3978.86
97911,97911,credit_card,paid,2026-05-28 22:55:01,11591.55
97912,97912,paypal,paid,2026-05-26 17:40:58,7545.74
97913,97913,paypal,pending,2026-05-24 20:03:38,4426.34
97914,97914,bank_transfer,paid,2026-05-29 22:37:57,3353.06
97915,97915,credit_card,pending,2026-05-04 14:41:16,10837.1
97916,97916,bank_transfer,paid,2026-05-12 11:44:49,7516.19
97917,97917,bank_transfer,paid,2026-05-15 00:27:32,6961.13
97918,97918,paypal,paid,2026-05-27 14:36:45,6607.41
97919,97919,paypal,paid,2026-05-30 01:42:38,137.54
97920,97920,bank_transfer,paid,2026-05-18 19:58:05,14915.6
97921,97921,credit_card,paid,2026-05-30 14:06:07,3338.02
97922,97922,credit_card,paid,2026-05-22 05:03:00,9265.98
97923,97923,google_pay,failed,2026-06-01 00:07:14,11252.19
97924,97924,credit_card,failed,2026-05-23 11:53:52,10638.2
97925,97925,bank_transfer,paid,2026-05-05 08:23:54,4799.48
97926,97926,credit_card,paid,2026-05-20 23:23:34,4354.79
97927,97927,bank_transfer,paid,2026-05-29 14:18:49,3771.73
97928,97928,bank_transfer,failed,2026-05-23 15:32:25,2463.33
97929,97929,bank_transfer,pending,2026-05-03 22:34:10,4877.2
97930,97930,credit_card,paid,2026-05-15 15:18:41,15919.79
97931,97931,apple_pay,paid,2026-05-05 02:37:00,6370.89
97932,97932,bank_transfer,paid,2026-05-22 20:07:14,4561.98
97933,97933,apple_pay,paid,2026-05-26 23:02:40,5103.98
97934,97934,google_pay,pending,2026-05-29 19:38:09,6092.34
97935,97935,bank_transfer,pending,2026-05-24 11:41:27,4447.17
97936,97936,paypal,failed,2026-05-18 19:35:12,10458.78
97937,97937,bank_transfer,paid,2026-05-15 16:49:33,7115.55
97938,97938,paypal,paid,2026-05-23 07:46:42,2727.91
97939,97939,apple_pay,paid,2026-05-24 00:48:10,6945.08
97940,97940,google_pay,paid,2026-05-02 12:56:31,1360.88
97941,97941,apple_pay,failed,2026-05-07 18:27:58,12084.7
97942,97942,google_pay,paid,2026-05-02 22:22:32,3713.34
97943,97943,bank_transfer,paid,2026-05-08 02:18:55,10653.41
97944,97944,google_pay,failed,2026-05-19 04:31:29,3433.84
97945,97945,paypal,paid,2026-05-17 21:18:56,3303.1
97946,97946,credit_card,paid,2026-05-26 07:20:09,1403.67
97947,97947,google_pay,paid,2026-05-29 11:37:43,6615.94
97948,97948,google_pay,paid,2026-05-28 12:03:35,7895.58
97949,97949,google_pay,pending,2026-05-19 15:27:03,5989.33
97950,97950,bank_transfer,paid,2026-05-08 06:52:23,15739.15
97951,97951,credit_card,paid,2026-05-26 20:52:38,5411.65
97952,97952,apple_pay,failed,2026-05-15 08:19:22,2933.8
97953,97953,paypal,paid,2026-05-25 13:05:15,12886.88
97954,97954,google_pay,paid,2026-05-29 11:50:07,9813.34
97955,97955,bank_transfer,paid,2026-05-26 01:45:54,1865.78
97956,97956,bank_transfer,paid,2026-05-29 17:21:19,20891.75
97957,97957,credit_card,paid,2026-05-04 23:24:25,5471.06
97958,97958,bank_transfer,pending,2026-06-01 00:47:26,18994.17
97959,97959,google_pay,paid,2026-05-03 14:48:19,20527.68
97960,97960,credit_card,paid,2026-05-31 20:41:48,9403.32
97961,97961,apple_pay,paid,2026-05-12 12:20:31,5402.38
97962,97962,paypal,paid,2026-05-07 09:14:12,6345.99
97963,97963,google_pay,failed,2026-05-14 08:28:56,6216.36
97964,97964,apple_pay,pending,2026-05-14 14:12:23,6318.2
97965,97965,apple_pay,paid,2026-05-21 16:14:58,8656.44
97966,97966,google_pay,paid,2026-05-11 23:28:03,6597.45
97967,97967,paypal,paid,2026-05-03 16:25:50,10452.23
97968,97968,paypal,paid,2026-05-08 19:27:58,13301.39
97969,97969,google_pay,paid,2026-05-14 15:41:08,7995.41
97970,97970,credit_card,pending,2026-05-06 15:13:14,3815.08
97971,97971,paypal,paid,2026-05-12 04:23:14,9263.73
97972,97972,credit_card,paid,2026-05-31 02:22:24,4757.4
97973,97973,google_pay,paid,2026-05-15 13:49:57,4321.37
97974,97974,paypal,paid,2026-05-04 21:33:16,15871.88
97975,97975,bank_transfer,paid,2026-05-03 14:28:33,8682.19
97976,97976,paypal,paid,2026-05-17 12:30:23,8256.13
97977,97977,paypal,paid,2026-05-10 19:14:07,4295.86
97978,97978,credit_card,paid,2026-05-05 19:11:40,19755.64
97979,97979,paypal,paid,2026-05-27 04:36:46,12009.37
97980,97980,apple_pay,pending,2026-05-06 20:16:58,2509.47
97981,97981,credit_card,paid,2026-05-29 02:04:15,5669.79
97982,97982,google_pay,failed,2026-05-05 23:44:52,3368.44
97983,97983,credit_card,refunded,2026-05-13 11:00:17,4611.9
97984,97984,apple_pay,paid,2026-05-22 17:45:57,8602.19
97985,97985,credit_card,paid,2026-05-29 14:38:24,2144.5
97986,97986,google_pay,paid,2026-05-05 05:37:37,5700.79
97987,97987,google_pay,paid,2026-05-10 22:34:18,9073.48
97988,97988,bank_transfer,paid,2026-05-13 00:08:46,8506.19
97989,97989,bank_transfer,paid,2026-05-23 10:44:03,1536.18
97990,97990,apple_pay,paid,2026-05-23 10:40:51,9667.58
97991,97991,apple_pay,paid,2026-05-31 13:20:56,1898.01
97992,97992,google_pay,paid,2026-05-12 12:34:15,3446.3
97993,97993,credit_card,pending,2026-05-16 10:18:41,1154.43
97994,97994,credit_card,paid,2026-05-21 08:46:05,7234.14
97995,97995,google_pay,paid,2026-05-23 15:30:09,8360.8
97996,97996,google_pay,pending,2026-05-26 19:27:28,8482.69
97997,97997,apple_pay,paid,2026-05-05 03:35:34,3415.49
97998,97998,bank_transfer,paid,2026-05-22 21:26:09,535.43
97999,97999,bank_transfer,paid,2026-05-24 09:35:01,9947.03
98000,98000,google_pay,paid,2026-05-31 05:10:24,4142.2
98001,98001,paypal,paid,2026-05-27 21:48:59,13106.01
98002,98002,credit_card,pending,2026-05-20 14:11:36,6863.9
98003,98003,apple_pay,paid,2026-05-17 23:49:20,1858.34
98004,98004,bank_transfer,paid,2026-05-15 04:25:23,50.76
98005,98005,paypal,paid,2026-05-17 16:13:22,384.28
98006,98006,google_pay,paid,2026-05-24 02:57:55,13967.48
98007,98007,credit_card,paid,2026-05-30 21:16:26,3248.42
98008,98008,credit_card,paid,2026-05-06 04:07:37,7304.1
98009,98009,apple_pay,pending,2026-05-27 00:24:24,1771.28
98010,98010,apple_pay,paid,2026-05-23 05:33:29,9180.69
98011,98011,credit_card,paid,2026-05-06 22:57:19,3107.5
98012,98012,bank_transfer,paid,2026-05-11 14:15:55,5412.41
98013,98013,paypal,paid,2026-05-12 19:08:44,9496.27
98014,98014,paypal,paid,2026-05-19 13:54:52,9223.13
98015,98015,credit_card,paid,2026-05-23 14:44:34,724.22
98016,98016,credit_card,paid,2026-05-03 09:13:50,11084.37
98017,98017,credit_card,paid,2026-05-13 05:58:56,3264.29
98018,98018,google_pay,paid,2026-05-23 12:04:50,844.31
98019,98019,bank_transfer,paid,2026-06-02 18:03:55,2406.61
98020,98020,paypal,paid,2026-05-16 14:38:58,433.49
98021,98021,paypal,paid,2026-05-19 21:38:05,1856.05
98022,98022,apple_pay,paid,2026-05-07 02:11:56,10945.75
98023,98023,credit_card,pending,2026-05-23 06:34:57,7944.97
98024,98024,google_pay,paid,2026-05-16 07:55:10,8173.91
98025,98025,credit_card,failed,2026-05-21 21:13:01,10267.1
98026,98026,credit_card,paid,2026-05-17 20:49:40,1251.52
98027,98027,paypal,paid,2026-05-31 02:18:29,3086.62
98028,98028,credit_card,paid,2026-05-31 14:21:06,7595.44
98029,98029,paypal,failed,2026-05-06 01:26:50,6585.31
98030,98030,apple_pay,paid,2026-05-29 13:02:14,8240.21
98031,98031,credit_card,paid,2026-05-15 13:40:50,10892.54
98032,98032,bank_transfer,pending,2026-05-11 06:18:59,3965.13
98033,98033,credit_card,paid,2026-05-05 20:42:00,4543.22
98034,98034,bank_transfer,paid,2026-05-13 16:07:05,2312.06
98035,98035,bank_transfer,paid,2026-05-17 21:00:33,25.1
98036,98036,credit_card,paid,2026-05-12 07:39:56,13.94
98037,98037,paypal,paid,2026-05-30 15:49:23,9309.74
98038,98038,credit_card,paid,2026-05-28 16:06:40,5977.23
98039,98039,google_pay,paid,2026-05-17 07:52:22,6482.21
98040,98040,apple_pay,paid,2026-05-07 08:19:23,4920.48
98041,98041,apple_pay,paid,2026-05-23 11:22:32,4700.61
98042,98042,apple_pay,paid,2026-05-26 18:02:27,2199.16
98043,98043,credit_card,paid,2026-05-24 21:16:22,1261.98
98044,98044,bank_transfer,paid,2026-05-28 19:28:19,7369.86
98045,98045,credit_card,failed,2026-05-08 02:44:21,6366.02
98046,98046,paypal,paid,2026-05-11 14:37:15,9775.63
98047,98047,credit_card,paid,2026-05-17 09:42:58,2291.6
98048,98048,bank_transfer,paid,2026-05-24 18:09:45,4171.09
98049,98049,apple_pay,paid,2026-05-21 23:14:15,4705.83
98050,98050,paypal,paid,2026-05-16 11:01:50,1919.37
98051,98051,google_pay,paid,2026-05-30 01:42:30,4061.65
98052,98052,paypal,paid,2026-05-23 21:26:36,11855.88
98053,98053,google_pay,paid,2026-05-22 17:52:16,7469.84
98054,98054,paypal,pending,2026-05-22 02:49:58,12977.83
98055,98055,apple_pay,paid,2026-05-24 06:18:38,1377.21
98056,98056,bank_transfer,paid,2026-05-11 17:40:21,6141.61
98057,98057,credit_card,paid,2026-05-18 09:41:32,7517.91
98058,98058,credit_card,paid,2026-05-29 14:01:47,1407.62
98059,98059,google_pay,paid,2026-05-20 12:59:14,7735.26
98060,98060,apple_pay,pending,2026-05-30 15:36:10,1883.76
98061,98061,google_pay,paid,2026-05-13 21:08:56,29.92
98062,98062,paypal,paid,2026-05-11 02:22:19,13272.13
98063,98063,google_pay,paid,2026-05-28 12:26:41,756.33
98064,98064,credit_card,paid,2026-05-12 23:07:44,10571.69
98065,98065,google_pay,paid,2026-05-06 16:02:26,11505.32
98066,98066,paypal,paid,2026-05-28 05:15:22,4165.53
98067,98067,apple_pay,paid,2026-05-21 13:02:02,8878.7
98068,98068,apple_pay,paid,2026-05-24 20:50:22,41.8
98069,98069,apple_pay,paid,2026-05-07 04:43:23,1585.48
98070,98070,credit_card,paid,2026-05-22 11:50:59,2825.96
98071,98071,credit_card,failed,2026-05-23 14:47:46,3122.07
98072,98072,google_pay,pending,2026-05-13 10:36:53,1048.47
98073,98073,apple_pay,paid,2026-05-18 22:31:00,19237.93
98074,98074,credit_card,paid,2026-05-08 13:36:20,5412.74
98075,98075,apple_pay,paid,2026-05-16 16:24:39,3570.8
98076,98076,credit_card,paid,2026-05-25 15:19:50,695.1
98077,98077,paypal,paid,2026-05-03 13:46:40,9156.7
98078,98078,google_pay,paid,2026-05-20 11:22:58,4784.07
98079,98079,bank_transfer,paid,2026-05-27 02:56:37,5604.27
98080,98080,credit_card,paid,2026-05-08 14:43:23,2605.68
98081,98081,bank_transfer,paid,2026-05-19 03:45:33,14868.58
98082,98082,bank_transfer,paid,2026-05-31 00:21:57,9988.64
98083,98083,google_pay,failed,2026-05-13 05:52:43,10143.69
98084,98084,apple_pay,paid,2026-05-07 01:23:49,2840.66
98085,98085,paypal,paid,2026-05-18 04:40:08,3676.25
98086,98086,bank_transfer,refunded,2026-05-04 16:16:47,2050.83
98087,98087,apple_pay,paid,2026-05-16 14:25:38,1467.36
98088,98088,apple_pay,paid,2026-05-20 18:38:15,5670.16
98089,98089,paypal,paid,2026-05-07 11:50:04,1529.4
98090,98090,credit_card,paid,2026-05-23 14:05:16,13405.35
98091,98091,paypal,paid,2026-05-25 19:11:05,4943.97
98092,98092,google_pay,paid,2026-05-16 01:37:02,13070.32
98093,98093,apple_pay,pending,2026-05-19 05:06:13,9003.81
98094,98094,apple_pay,pending,2026-05-03 22:09:52,6143.07
98095,98095,credit_card,paid,2026-05-19 20:33:40,9651.5
98096,98096,bank_transfer,paid,2026-05-13 16:22:45,16820.51
98097,98097,google_pay,paid,2026-05-03 23:00:06,936.2
98098,98098,credit_card,paid,2026-05-22 19:35:34,3160.03
98099,98099,google_pay,paid,2026-05-28 10:52:48,1428.9
98100,98100,bank_transfer,paid,2026-05-26 22:41:54,5658.09
98101,98101,google_pay,paid,2026-05-27 13:28:56,306.9
98102,98102,bank_transfer,paid,2026-05-12 16:04:07,8070.38
98103,98103,credit_card,paid,2026-05-05 12:24:37,9621.27
98104,98104,google_pay,paid,2026-05-11 02:07:58,2313.08
98105,98105,apple_pay,paid,2026-05-26 11:37:41,11867.2
98106,98106,credit_card,paid,2026-05-28 16:17:19,954.14
98107,98107,apple_pay,paid,2026-05-11 20:58:39,7171.82
98108,98108,credit_card,paid,2026-05-20 17:01:43,5208.32
98109,98109,credit_card,paid,2026-05-22 12:35:30,5751.24
98110,98110,apple_pay,paid,2026-05-24 04:44:00,11451.45
98111,98111,apple_pay,paid,2026-05-24 13:10:16,5003.97
98112,98112,google_pay,paid,2026-05-03 06:39:25,14000.51
98113,98113,google_pay,pending,2026-05-21 20:45:08,12977.39
98114,98114,credit_card,paid,2026-05-06 23:04:59,4708.26
98115,98115,apple_pay,paid,2026-05-06 06:38:58,9082.35
98116,98116,apple_pay,failed,2026-05-31 00:32:42,4012.53
98117,98117,paypal,paid,2026-05-05 08:27:01,2535.24
98118,98118,paypal,paid,2026-05-11 18:23:59,1195.13
98119,98119,google_pay,failed,2026-05-28 19:58:37,12518.57
98120,98120,credit_card,paid,2026-05-08 00:57:58,5319.88
98121,98121,google_pay,paid,2026-05-24 14:44:35,12947.0
98122,98122,paypal,paid,2026-06-01 14:32:17,15061.69
98123,98123,bank_transfer,paid,2026-05-17 08:21:28,2321.72
98124,98124,credit_card,pending,2026-05-26 05:41:44,5614.89
98125,98125,credit_card,paid,2026-05-24 15:58:00,2878.42
98126,98126,credit_card,paid,2026-05-15 23:41:14,7103.37
98127,98127,paypal,paid,2026-05-10 05:06:17,4510.77
98128,98128,apple_pay,paid,2026-05-26 20:30:43,4235.82
98129,98129,credit_card,pending,2026-05-28 04:31:20,914.3
98130,98130,paypal,paid,2026-05-24 16:29:31,5119.32
98131,98131,google_pay,paid,2026-05-07 23:36:01,9019.17
98132,98132,bank_transfer,paid,2026-05-28 18:18:25,7447.41
98133,98133,apple_pay,paid,2026-05-26 07:15:37,4172.96
98134,98134,paypal,paid,2026-05-21 00:27:02,8474.64
98135,98135,paypal,paid,2026-05-24 01:32:48,11531.03
98136,98136,paypal,paid,2026-06-01 05:48:25,10743.21
98137,98137,paypal,paid,2026-06-02 00:11:15,3609.57
98138,98138,google_pay,paid,2026-05-03 06:24:48,1457.7
98139,98139,google_pay,pending,2026-05-08 22:07:09,2942.52
98140,98140,google_pay,paid,2026-05-05 20:51:16,7684.96
98141,98141,credit_card,paid,2026-05-21 16:24:15,8336.97
98142,98142,google_pay,pending,2026-05-20 11:22:48,2734.7
98143,98143,credit_card,paid,2026-06-02 16:31:08,9617.57
98144,98144,apple_pay,pending,2026-05-03 21:35:50,14410.29
98145,98145,apple_pay,failed,2026-05-16 02:40:22,8324.78
98146,98146,google_pay,paid,2026-05-19 20:59:26,6930.55
98147,98147,credit_card,paid,2026-05-29 20:21:27,7507.38
98148,98148,bank_transfer,paid,2026-05-14 11:13:20,4241.65
98149,98149,paypal,paid,2026-05-16 18:55:41,3691.98
98150,98150,credit_card,pending,2026-05-02 00:25:42,5593.44
98151,98151,paypal,paid,2026-05-10 11:45:07,5006.07
98152,98152,google_pay,paid,2026-05-04 10:02:17,10468.63
98153,98153,apple_pay,paid,2026-05-07 03:18:00,14001.36
98154,98154,apple_pay,paid,2026-05-24 08:57:31,6061.19
98155,98155,google_pay,paid,2026-05-18 22:13:40,2591.54
98156,98156,bank_transfer,paid,2026-05-18 05:45:49,428.19
98157,98157,apple_pay,failed,2026-05-29 08:06:23,6817.41
98158,98158,credit_card,paid,2026-05-31 17:33:41,6608.78
98159,98159,bank_transfer,pending,2026-05-19 09:57:19,11136.2
98160,98160,paypal,pending,2026-05-19 13:40:49,5028.7
98161,98161,bank_transfer,pending,2026-05-14 05:14:19,9929.08
98162,98162,apple_pay,paid,2026-05-10 05:49:53,4666.64
98163,98163,paypal,paid,2026-06-01 11:08:23,2421.32
98164,98164,bank_transfer,paid,2026-05-10 03:59:43,1556.96
98165,98165,bank_transfer,pending,2026-05-02 23:42:03,9906.75
98166,98166,paypal,paid,2026-05-27 17:43:41,3382.36
98167,98167,paypal,paid,2026-05-13 05:27:52,8696.49
98168,98168,google_pay,paid,2026-05-27 15:46:35,8846.33
98169,98169,credit_card,paid,2026-05-07 16:16:47,9444.99
98170,98170,google_pay,failed,2026-05-06 04:50:24,2455.39
98171,98171,bank_transfer,paid,2026-05-26 20:31:13,12784.87
98172,98172,bank_transfer,paid,2026-05-03 02:24:26,6432.03
98173,98173,google_pay,paid,2026-05-15 21:38:19,7375.24
98174,98174,google_pay,paid,2026-05-09 13:44:55,3992.61
98175,98175,paypal,paid,2026-05-22 03:07:49,3753.8
98176,98176,paypal,paid,2026-05-05 17:28:41,1971.25
98177,98177,bank_transfer,failed,2026-05-22 08:57:33,6240.29
98178,98178,google_pay,paid,2026-05-21 22:00:51,4292.47
98179,98179,bank_transfer,paid,2026-05-11 09:28:26,8680.07
98180,98180,google_pay,paid,2026-05-31 05:58:27,6310.29
98181,98181,google_pay,paid,2026-05-09 19:24:54,1538.37
98182,98182,paypal,pending,2026-05-19 08:19:08,1245.11
