order_id,customer_id,order_date,order_status,total_amount
87223,1115,2026-01-14 17:50:35,pending,4196.79
87224,2910,2026-01-22 01:07:50,completed,9318.39
87225,4242,2026-01-13 08:44:04,completed,2719.96
87226,12175,2026-01-13 01:43:20,pending,6947.93
87227,10198,2026-01-16 01:05:12,completed,2905.74
87228,4765,2026-01-28 14:00:34,pending,7345.63
87229,9331,2026-01-22 19:52:13,completed,13439.93
87230,10657,2026-01-24 18:05:19,shipped,4131.59
87231,19392,2026-01-20 01:49:00,completed,14159.43
87232,14659,2026-01-21 21:11:16,completed,1348.92
87233,4444,2026-01-09 18:09:54,shipped,859.04
87234,19149,2026-01-13 01:43:00,shipped,5758.95
87235,6766,2026-01-20 00:09:10,shipped,3553.52
87236,3375,2026-01-30 12:12:46,pending,12162.59
87237,2254,2026-01-02 04:22:36,cancelled,12361.37
87238,5738,2026-01-25 09:27:55,completed,12246.62
87239,5054,2026-01-02 09:01:19,completed,6882.61
87240,2630,2026-01-13 17:58:01,pending,2106.43
87241,18788,2026-01-15 23:26:35,completed,13667.26
87242,15817,2026-01-09 09:28:34,completed,2756.94
87243,15436,2026-01-23 12:16:21,cancelled,2696.97
87244,14448,2026-01-06 17:02:04,completed,771.38
87245,14173,2026-01-07 12:38:29,pending,4722.7
87246,7149,2026-01-22 21:23:30,completed,10927.84
87247,14075,2026-01-14 06:12:11,pending,8675.12
87248,3187,2026-01-30 12:01:39,completed,10966.81
87249,11867,2026-01-12 09:31:28,completed,7192.3
87250,11866,2026-01-08 02:13:11,completed,3948.77
87251,10822,2026-01-19 01:15:06,completed,6777.92
87252,12074,2026-01-21 05:11:48,completed,11498.07
87253,13827,2026-01-31 02:35:24,completed,10626.82
87254,8902,2026-01-18 13:43:00,completed,14739.54
87255,543,2026-01-12 18:11:10,completed,6562.38
87256,13364,2026-01-10 16:07:12,completed,8421.63
87257,15941,2026-01-01 02:17:16,completed,1653.34
87258,12707,2026-01-20 02:59:52,completed,8936.58
87259,12182,2026-01-10 19:47:10,pending,5673.0
87260,6882,2026-01-08 20:17:09,completed,8688.78
87261,8958,2026-01-12 10:18:22,completed,7574.03
87262,8975,2026-01-11 12:00:28,completed,7829.39
87263,6206,2026-01-24 06:07:39,completed,12168.63
87264,9905,2026-01-28 14:26:09,shipped,389.99
87265,12365,2026-01-02 09:29:53,pending,5418.53
87266,6336,2026-01-09 19:48:57,completed,4579.09
87267,17067,2026-01-16 05:49:27,completed,2647.09
87268,2312,2026-01-05 02:18:20,completed,7981.01
87269,3935,2026-01-29 02:38:12,shipped,15174.81
87270,12165,2026-01-11 14:09:55,completed,2695.72
87271,1552,2026-01-08 23:06:51,completed,11212.83
87272,8495,2026-01-15 14:45:11,completed,9916.84
87273,6672,2026-01-10 10:11:17,cancelled,6208.73
87274,18848,2026-01-24 13:36:17,completed,9242.32
87275,11733,2026-01-04 12:42:10,completed,6653.96
87276,8689,2026-01-31 11:07:04,pending,5919.8
87277,2630,2026-01-20 11:01:11,completed,14319.9
87278,14051,2026-01-30 00:52:43,shipped,10396.74
87279,16543,2026-01-26 05:17:03,completed,9881.41
87280,7001,2026-01-21 23:05:05,completed,13001.15
87281,16738,2026-01-24 07:21:31,completed,2561.28
87282,7931,2026-01-02 10:36:09,pending,10997.16
87283,16005,2026-01-06 16:06:24,cancelled,4058.11
87284,10505,2026-01-29 16:47:08,completed,1494.31
87285,1310,2026-01-16 05:57:27,completed,11818.49
87286,2702,2026-01-18 15:00:30,completed,12022.16
87287,7443,2026-01-06 23:28:52,completed,23.19
87288,572,2026-01-01 01:48:38,cancelled,4503.21
87289,340,2026-01-04 07:09:49,completed,4820.27
87290,12579,2026-01-01 04:12:59,shipped,5279.71
87291,13646,2026-01-22 15:45:25,pending,8122.65
87292,18609,2026-01-28 07:51:20,shipped,5281.36
87293,4530,2026-01-20 00:41:37,completed,4635.99
87294,4174,2026-01-28 22:55:51,completed,4565.25
87295,5226,2026-01-18 16:43:24,pending,4587.8
87296,4260,2026-01-03 19:11:58,completed,2956.65
87297,3123,2026-01-24 15:32:43,completed,10440.0
87298,12603,2026-01-23 06:00:21,cancelled,2720.08
87299,3269,2026-01-12 11:05:16,completed,7318.26
87300,14361,2026-01-15 05:46:38,shipped,10897.48
87301,14654,2026-01-26 07:21:58,completed,3017.41
87302,10872,2026-01-01 05:39:34,shipped,4536.37
87303,8367,2026-01-26 14:58:59,completed,4289.08
87304,11720,2026-01-13 17:25:42,completed,9023.08
87305,11484,2026-01-24 19:49:43,shipped,8427.09
87306,8468,2026-01-21 04:57:53,completed,3849.96
87307,2474,2026-01-27 16:13:50,completed,6680.13
87308,10528,2026-01-09 18:42:47,completed,8049.62
87309,15691,2026-01-23 04:39:36,completed,8434.24
87310,6242,2026-01-19 11:13:26,shipped,9330.38
87311,9189,2026-01-11 06:04:16,shipped,4138.44
87312,6357,2026-01-31 07:06:45,completed,857.38
87313,330,2026-01-04 18:16:51,completed,1749.25
87314,15891,2026-01-03 16:01:07,completed,469.64
87315,11863,2026-01-03 11:27:40,completed,1463.1
87316,15781,2026-01-07 05:08:23,completed,6833.6
87317,10925,2026-01-03 05:21:01,pending,13973.7
87318,11030,2026-01-01 22:24:46,completed,8028.91
87319,19775,2026-01-31 11:03:09,completed,5526.82
87320,7626,2026-01-16 18:23:24,cancelled,4732.36
87321,315,2026-01-25 10:46:21,completed,3299.31
87322,9869,2026-01-06 21:14:25,cancelled,13980.09
87323,4249,2026-01-11 10:29:00,completed,3269.88
87324,18355,2026-01-22 18:36:25,shipped,7823.17
87325,2676,2026-01-30 02:18:57,completed,12047.65
87326,5587,2026-01-04 16:50:13,shipped,13538.56
87327,18872,2026-01-28 00:22:17,completed,8373.21
87328,3324,2026-01-05 06:16:59,completed,8956.27
87329,11247,2026-01-08 01:02:07,completed,12607.48
87330,6163,2026-01-25 14:06:08,shipped,4783.13
87331,4994,2026-01-11 18:33:27,completed,2628.3
87332,11792,2026-01-06 19:37:41,cancelled,3287.99
87333,7445,2026-01-20 14:55:05,shipped,3374.54
87334,10670,2026-01-25 17:45:31,completed,10978.44
87335,1444,2026-01-03 07:44:40,completed,4145.86
87336,814,2026-01-28 02:00:16,shipped,159.7
87337,11244,2026-01-28 07:00:18,cancelled,1615.23
87338,19634,2026-01-07 22:40:56,completed,3201.02
87339,1837,2026-01-28 07:39:50,cancelled,7790.75
87340,5255,2026-01-29 15:56:25,pending,3469.65
87341,1569,2026-01-27 19:04:47,shipped,2869.14
87342,4214,2026-01-31 03:53:15,shipped,13230.78
87343,14038,2026-01-04 14:48:51,pending,9350.78
87344,15908,2026-01-15 19:25:56,completed,3635.64
87345,15921,2026-01-03 09:44:22,shipped,6618.52
87346,4741,2026-01-15 13:09:03,completed,9121.7
87347,8449,2026-01-23 21:26:11,completed,3654.03
87348,2060,2026-01-08 19:19:24,completed,2113.04
87349,13489,2026-01-16 02:27:27,completed,2606.58
87350,8946,2026-01-30 11:47:09,pending,8597.43
87351,14605,2026-01-08 11:43:58,completed,5620.77
87352,16637,2026-01-04 23:32:36,completed,6376.48
87353,17493,2026-01-01 20:33:38,completed,8433.48
87354,8567,2026-01-11 06:33:54,completed,5243.05
87355,11082,2026-01-14 04:43:35,completed,12608.69
87356,12842,2026-01-27 11:49:24,completed,5717.17
87357,4218,2026-01-26 05:49:06,completed,19144.23
87358,14719,2026-01-20 22:54:32,completed,1347.64
87359,17175,2026-01-27 13:17:28,shipped,12569.72
87360,10216,2026-01-14 20:01:46,pending,4420.58
87361,10608,2026-01-04 11:37:09,completed,7562.46
87362,4830,2026-01-24 01:02:23,shipped,10316.8
87363,13324,2026-01-24 18:05:54,cancelled,2390.34
87364,11192,2026-01-19 13:09:59,cancelled,9139.43
87365,9677,2026-01-17 07:32:26,completed,7284.32
87366,13020,2026-01-05 06:28:53,shipped,5991.34
87367,14815,2026-01-16 17:31:26,completed,7620.66
87368,2146,2026-01-23 21:26:25,shipped,10601.85
87369,4323,2026-01-19 15:59:47,completed,6263.25
87370,19554,2026-01-28 00:45:47,completed,15132.96
87371,1653,2026-01-22 19:29:58,pending,1201.2
87372,2667,2026-01-29 04:59:01,completed,2826.0
87373,9340,2026-01-12 18:58:04,completed,7025.15
87374,18504,2026-01-18 10:01:55,completed,6476.08
87375,10502,2026-01-02 01:38:56,pending,12214.62
87376,1559,2026-01-01 01:21:21,completed,5367.91
87377,9767,2026-01-20 13:43:14,completed,10402.9
87378,8366,2026-01-28 10:50:28,completed,5006.48
87379,6220,2026-01-10 17:33:52,shipped,8396.9
87380,4322,2026-01-13 21:35:48,shipped,2456.48
87381,16995,2026-01-24 07:42:23,cancelled,6894.62
87382,7502,2026-01-20 02:56:34,shipped,4009.35
87383,8285,2026-01-19 14:46:28,shipped,11316.26
87384,8969,2026-01-21 17:50:12,completed,5521.38
87385,6287,2026-01-18 15:43:59,cancelled,5428.61
87386,5206,2026-01-31 09:28:02,completed,579.27
87387,12004,2026-01-20 00:58:34,shipped,13254.49
87388,4319,2026-01-28 02:33:45,completed,16131.91
87389,2609,2026-01-07 16:29:10,shipped,514.9
87390,777,2026-01-12 08:41:32,cancelled,3669.36
87391,6622,2026-01-01 01:35:21,completed,278.02
87392,9650,2026-01-06 16:55:13,cancelled,5505.39
87393,12772,2026-01-17 02:24:47,shipped,6586.38
87394,11293,2026-01-04 08:18:57,completed,1709.27
87395,1614,2026-01-20 08:08:49,completed,1800.1
87396,10045,2026-01-16 20:36:49,cancelled,10534.06
87397,10003,2026-01-16 08:57:40,completed,8433.06
87398,6092,2026-01-19 13:05:16,completed,7495.94
87399,8422,2026-01-24 10:18:44,completed,4749.36
87400,19959,2026-01-23 14:42:05,pending,1061.65
87401,18883,2026-01-16 16:50:24,completed,7372.45
87402,12375,2026-01-02 08:48:55,completed,1846.35
87403,686,2026-01-30 08:27:08,completed,3462.74
87404,11896,2026-01-30 14:23:59,completed,5253.18
87405,389,2026-01-01 05:19:26,completed,2979.05
87406,9011,2026-01-26 09:19:55,cancelled,3555.98
87407,10567,2026-01-08 23:17:18,shipped,10462.2
87408,12262,2026-01-24 23:49:55,completed,8852.92
87409,13377,2026-01-09 04:56:32,completed,12096.7
87410,4476,2026-01-05 16:14:06,completed,195.49
87411,13727,2026-01-27 03:42:25,completed,1003.74
87412,9979,2026-01-10 23:25:32,shipped,3248.4
87413,19014,2026-01-09 10:35:23,completed,5434.62
87414,3054,2026-01-02 21:44:27,completed,1474.89
87415,4609,2026-01-25 21:21:56,cancelled,4781.62
87416,276,2026-01-26 19:14:06,completed,5647.52
87417,1222,2026-01-23 16:28:43,shipped,10207.12
87418,7885,2026-01-28 17:05:36,completed,3387.78
87419,3315,2026-01-13 16:42:38,shipped,8391.57
87420,10633,2026-01-07 03:53:33,completed,2326.46
87421,1439,2026-01-25 04:38:05,completed,7572.39
87422,17549,2026-01-29 08:18:34,completed,6563.54
87423,577,2026-01-16 03:31:20,completed,14798.21
87424,15567,2026-01-15 17:09:44,completed,4692.84
87425,11508,2026-01-31 08:01:59,completed,6063.78
87426,10711,2026-01-10 14:35:09,completed,3261.83
87427,19402,2026-01-28 22:30:30,shipped,2385.34
87428,10540,2026-01-04 05:38:30,completed,4762.7
87429,7615,2026-01-31 07:31:31,pending,14161.26
87430,17387,2026-01-26 16:28:58,shipped,6710.11
87431,16171,2026-01-31 01:14:03,cancelled,4013.97
87432,13440,2026-01-14 17:17:17,cancelled,2980.08
87433,4125,2026-01-23 15:09:45,shipped,9046.9
87434,9419,2026-01-20 21:59:04,completed,8274.47
87435,19248,2026-01-07 23:53:04,completed,8607.43
87436,411,2026-01-05 02:43:05,completed,2878.37
87437,18635,2026-01-02 00:43:00,completed,2370.75
87438,14858,2026-01-31 00:26:24,completed,5175.97
87439,4251,2026-01-12 19:02:56,completed,5629.35
87440,17864,2026-01-04 19:00:55,completed,2952.78
87441,11822,2026-01-12 03:09:40,pending,16427.09
87442,2086,2026-01-14 07:38:15,completed,11269.25
87443,3046,2026-01-26 01:45:18,completed,6592.32
87444,17051,2026-01-29 15:59:44,completed,17563.79
87445,11191,2026-01-08 00:48:04,completed,8728.76
87446,9046,2026-01-10 23:35:44,pending,7137.58
87447,510,2026-01-03 19:51:31,pending,14552.25
87448,4859,2026-01-27 20:43:29,completed,1273.84
87449,3484,2026-01-10 22:46:58,completed,5878.24
87450,3409,2026-01-02 21:56:49,completed,6118.13
87451,16054,2026-01-08 00:02:22,shipped,7969.8
87452,15235,2026-01-30 11:32:53,pending,13828.94
87453,3891,2026-01-23 21:27:29,completed,14708.29
87454,12504,2026-01-13 10:40:17,cancelled,6788.1
87455,19032,2026-01-08 08:32:00,completed,1906.38
87456,17698,2026-01-20 02:45:09,cancelled,9350.14
87457,6044,2026-01-29 17:12:15,pending,9815.11
87458,9397,2026-01-02 10:16:46,pending,13005.51
87459,17834,2026-01-31 18:23:48,shipped,13889.02
87460,13604,2026-01-29 09:24:20,completed,7054.88
87461,16902,2026-01-05 21:14:29,completed,1828.58
87462,4239,2026-01-31 23:28:33,pending,7947.17
87463,13736,2026-01-23 19:49:34,shipped,4248.68
87464,5220,2026-01-26 07:09:34,completed,2273.98
87465,1175,2026-01-29 15:05:06,completed,10317.48
87466,4571,2026-01-25 03:25:20,completed,13387.76
87467,3704,2026-01-24 23:43:36,completed,16576.99
87468,412,2026-01-13 11:10:20,shipped,9761.05
87469,12636,2026-01-29 17:53:10,completed,5401.54
87470,16247,2026-01-25 08:16:31,pending,966.64
87471,18990,2026-01-31 10:09:20,completed,11646.36
87472,12338,2026-01-23 23:42:07,completed,5653.4
87473,13305,2026-01-06 03:36:08,completed,5606.4
87474,12497,2026-01-03 15:56:23,shipped,803.08
87475,194,2026-01-27 10:47:16,pending,8618.02
87476,10848,2026-01-24 15:03:48,completed,6861.53
87477,14303,2026-01-12 11:17:33,pending,2075.85
87478,6180,2026-01-25 09:37:46,completed,2768.52
87479,10145,2026-01-10 16:22:50,completed,6049.65
87480,15372,2026-01-10 02:56:01,cancelled,10287.03
87481,6282,2026-01-05 23:56:02,shipped,9927.73
87482,223,2026-01-21 04:19:14,shipped,4031.42
87483,11717,2026-01-07 10:16:29,completed,3631.68
87484,10474,2026-01-13 17:40:43,completed,6987.95
87485,14910,2026-01-19 06:55:12,pending,2323.28
87486,12298,2026-01-12 08:51:17,completed,4534.11
87487,15892,2026-01-31 04:50:15,completed,5272.59
87488,19538,2026-01-07 19:41:59,shipped,232.17
87489,18621,2026-01-14 10:21:53,pending,2463.07
87490,8698,2026-01-26 09:36:43,completed,92.31
87491,16848,2026-01-07 06:43:44,completed,4563.65
87492,17959,2026-01-09 22:57:43,completed,13861.5
87493,19185,2026-01-20 15:31:35,pending,10401.57
87494,482,2026-01-01 19:47:51,completed,5460.13
87495,785,2026-01-13 20:05:04,completed,9774.71
87496,16184,2026-01-18 16:03:36,completed,4818.32
87497,17100,2026-01-12 03:18:08,completed,8743.49
87498,13453,2026-01-17 20:27:30,completed,2870.35
87499,13532,2026-01-18 12:27:45,shipped,15597.96
87500,4877,2026-01-28 12:50:53,completed,6008.35
87501,14194,2026-01-15 06:58:36,shipped,514.35
87502,2083,2026-01-20 04:48:33,completed,7713.48
87503,15729,2026-01-13 08:16:29,completed,5639.43
87504,314,2026-01-07 15:58:14,shipped,2912.99
87505,7240,2026-01-16 10:34:56,completed,705.26
87506,6289,2026-01-10 09:45:35,completed,10442.76
87507,4446,2026-01-31 07:25:02,cancelled,8020.52
87508,6953,2026-01-21 05:35:29,completed,6676.5
87509,18593,2026-01-08 01:43:14,completed,4233.09
87510,16966,2026-01-10 18:24:42,completed,3479.0
87511,3518,2026-01-20 18:06:00,pending,4765.82
87512,4854,2026-01-27 08:29:27,completed,4315.46
87513,11861,2026-01-16 20:25:01,cancelled,4163.26
87514,5061,2026-01-05 01:18:55,shipped,15091.2
87515,10233,2026-01-30 22:52:18,cancelled,6478.3
87516,17294,2026-01-17 09:52:44,completed,24579.69
87517,12991,2026-01-16 23:39:33,completed,5057.77
87518,13328,2026-01-31 10:41:04,completed,2129.46
87519,16635,2026-01-29 09:31:54,completed,6610.29
87520,7572,2026-01-28 06:32:44,completed,6646.98
87521,7304,2026-01-09 10:26:11,cancelled,5439.9
87522,14120,2026-01-17 20:57:35,cancelled,5170.16
87523,5662,2026-01-10 10:02:01,completed,7797.95
87524,4710,2026-01-02 18:52:33,pending,7858.63
87525,15722,2026-01-07 19:51:45,completed,969.54
87526,11735,2026-01-28 02:32:54,completed,1744.58
87527,14067,2026-01-22 10:46:46,completed,14440.01
87528,9843,2026-01-09 14:24:39,shipped,3927.89
87529,1401,2026-01-22 21:02:43,completed,8207.93
87530,16854,2026-01-04 15:23:58,completed,5776.89
87531,9214,2026-01-04 12:45:57,completed,6523.48
87532,4802,2026-01-05 05:27:52,shipped,12946.11
87533,11085,2026-01-22 14:28:04,completed,7873.9
87534,11377,2026-01-01 12:08:21,cancelled,10813.23
87535,5665,2026-01-24 21:40:07,completed,1958.43
87536,11377,2026-01-09 13:12:53,completed,2922.75
87537,19606,2026-01-05 12:40:06,completed,12077.55
87538,19162,2026-01-04 22:54:59,completed,876.8
87539,9297,2026-01-08 04:45:52,completed,8439.13
87540,11590,2026-01-12 12:40:48,completed,12380.82
87541,15688,2026-01-09 09:54:09,completed,4276.81
87542,14267,2026-01-31 23:50:23,completed,7777.4
87543,5841,2026-01-20 11:08:06,cancelled,13943.08
87544,12752,2026-01-09 09:41:54,completed,2748.83
87545,18524,2026-01-07 09:58:44,completed,2925.71
87546,1282,2026-01-17 21:33:02,completed,7945.98
87547,13655,2026-01-13 12:47:31,completed,2064.95
87548,1606,2026-01-03 22:01:10,completed,2433.62
87549,4323,2026-01-20 09:09:10,completed,10665.57
87550,2627,2026-01-09 08:22:16,shipped,7739.02
87551,6857,2026-01-28 17:44:33,completed,8996.66
87552,4928,2026-01-11 02:34:02,completed,4201.92
87553,16354,2026-01-29 13:09:40,cancelled,2688.33
87554,8615,2026-01-12 12:05:56,completed,3016.05
87555,19174,2026-01-04 13:06:56,completed,1505.49
87556,2104,2026-01-07 22:49:49,completed,5660.21
87557,4352,2026-01-15 23:44:01,cancelled,3876.43
87558,11785,2026-01-12 09:54:09,completed,1475.83
87559,4224,2026-01-19 17:07:56,pending,12763.77
87560,5661,2026-01-21 22:41:09,completed,11431.0
87561,10986,2026-01-21 02:41:32,completed,10103.61
87562,5244,2026-01-08 16:52:26,shipped,6349.02
87563,18202,2026-01-11 08:58:39,cancelled,2928.19
87564,18340,2026-01-07 10:23:37,shipped,998.25
87565,14688,2026-01-16 05:34:27,completed,5571.06
87566,8688,2026-01-18 10:29:47,pending,9852.8
87567,14696,2026-01-19 07:07:14,completed,15090.61
87568,224,2026-01-11 15:36:27,pending,14049.29
87569,2921,2026-01-25 06:13:52,shipped,6379.92
87570,16821,2026-01-16 16:08:39,completed,14916.37
87571,13380,2026-01-25 00:37:28,completed,3920.85
87572,12374,2026-01-28 02:23:55,pending,8817.01
87573,8508,2026-01-27 16:33:37,completed,11163.43
87574,108,2026-01-08 12:16:12,shipped,6439.53
87575,670,2026-01-05 06:45:37,shipped,4298.75
87576,16912,2026-01-16 05:25:54,cancelled,13373.75
87577,3363,2026-01-04 13:04:49,shipped,4842.14
87578,2014,2026-01-23 07:54:16,completed,3515.94
87579,295,2026-01-13 12:51:36,completed,4504.24
87580,7490,2026-01-31 13:13:12,completed,9806.12
87581,4658,2026-01-27 03:54:23,completed,2635.27
87582,15239,2026-01-22 11:30:54,completed,8286.66
87583,7637,2026-01-30 07:35:33,completed,6780.12
87584,3931,2026-01-30 23:48:40,completed,6152.27
87585,18500,2026-01-07 19:12:48,shipped,6496.84
87586,17402,2026-01-22 10:05:08,completed,10121.37
87587,19677,2026-01-22 15:47:50,cancelled,3435.32
87588,4081,2026-01-03 00:52:12,shipped,5065.19
87589,17170,2026-01-05 10:18:13,completed,4194.56
87590,16329,2026-01-05 02:14:52,completed,1172.99
87591,15820,2026-01-22 14:43:56,completed,7620.78
87592,18998,2026-01-02 05:42:44,pending,5441.02
87593,6248,2026-01-09 13:21:27,completed,4881.83
87594,605,2026-01-31 05:41:12,cancelled,5403.5
87595,15117,2026-01-06 09:13:40,completed,13612.29
87596,9224,2026-01-19 18:41:49,completed,1851.79
87597,17838,2026-01-30 01:12:24,completed,476.51
87598,3239,2026-01-23 10:46:36,shipped,14512.75
87599,16550,2026-01-10 07:53:47,completed,2875.31
87600,12242,2026-01-12 22:13:54,completed,626.07
87601,980,2026-01-27 17:00:54,pending,2706.41
87602,6978,2026-01-26 00:39:02,cancelled,7270.03
87603,4062,2026-01-05 05:49:06,completed,2805.78
87604,17675,2026-01-20 06:57:02,completed,2692.64
87605,2646,2026-01-18 15:10:17,completed,3102.05
87606,13555,2026-01-18 23:09:48,cancelled,4084.08
87607,7746,2026-01-09 00:38:42,completed,4899.65
87608,7211,2026-01-28 10:43:22,pending,1263.94
87609,15810,2026-01-26 12:09:05,shipped,4138.38
87610,10632,2026-01-04 18:46:22,completed,10196.22
87611,10358,2026-01-19 17:31:01,completed,4027.94
87612,16166,2026-01-07 09:48:18,shipped,13204.76
87613,740,2026-01-08 23:08:47,completed,3704.72
87614,14415,2026-01-31 21:55:19,completed,8561.68
87615,11292,2026-01-08 13:38:57,completed,1298.76
87616,11853,2026-01-24 21:32:25,completed,1484.16
87617,2668,2026-01-28 13:40:03,completed,887.95
87618,6805,2026-01-20 12:43:32,completed,876.39
87619,15327,2026-01-18 20:43:32,shipped,12546.79
87620,13833,2026-01-04 21:44:19,shipped,4882.8
87621,8055,2026-01-26 04:22:15,completed,1672.49
87622,19792,2026-01-24 16:13:22,completed,1829.92
87623,9525,2026-01-23 03:46:34,completed,8805.13
87624,3921,2026-01-04 18:40:48,cancelled,3645.25
87625,2536,2026-01-06 19:08:48,completed,8712.68
87626,15521,2026-01-27 06:59:52,completed,12835.58
87627,1781,2026-01-10 23:15:26,completed,2601.16
87628,9331,2026-01-23 15:10:14,completed,1939.76
87629,4516,2026-01-04 06:11:36,completed,7142.99
87630,554,2026-01-19 06:43:09,shipped,1145.44
87631,6325,2026-01-10 20:25:35,completed,5438.07
87632,2299,2026-01-29 15:40:51,completed,8397.5
87633,19743,2026-01-10 17:53:07,completed,13957.71
87634,8,2026-01-10 02:10:13,completed,2274.44
87635,18748,2026-01-21 00:06:02,completed,1977.68
87636,8894,2026-01-18 06:50:51,shipped,4969.95
87637,15571,2026-01-03 14:28:02,completed,14121.9
87638,15613,2026-01-12 11:51:45,pending,3960.53
87639,5768,2026-01-31 05:40:28,completed,5572.11
87640,17741,2026-01-13 09:30:06,completed,239.58
87641,4511,2026-01-28 23:05:46,completed,11054.61
87642,17058,2026-01-19 00:35:11,completed,14462.17
87643,1909,2026-01-21 12:55:52,completed,11388.69
87644,11900,2026-01-11 17:22:33,completed,800.73
87645,14125,2026-01-30 19:15:36,completed,2876.4
87646,10949,2026-01-15 10:33:27,completed,5242.35
87647,11884,2026-01-10 18:40:29,pending,3903.25
87648,17527,2026-01-30 01:54:57,completed,9961.53
87649,12077,2026-01-05 16:20:18,completed,7639.52
87650,16535,2026-01-06 03:03:30,pending,5510.69
87651,3522,2026-01-02 13:14:04,completed,1195.29
87652,18726,2026-01-17 12:27:11,shipped,14879.85
87653,18890,2026-01-30 20:10:01,completed,14647.0
87654,9136,2026-01-08 01:21:08,completed,14128.97
87655,2817,2026-01-12 19:20:12,completed,2122.19
87656,7711,2026-01-21 09:47:01,pending,33.43
87657,5208,2026-01-17 23:52:00,completed,5746.39
87658,17360,2026-01-06 14:20:09,completed,5197.29
87659,4603,2026-01-25 21:47:58,completed,1056.07
87660,6303,2026-01-31 04:42:34,completed,16886.97
87661,8251,2026-01-14 19:02:09,completed,2494.74
87662,12776,2026-01-25 20:16:22,completed,2299.16
87663,18282,2026-01-05 09:16:47,completed,6640.89
87664,490,2026-01-15 10:10:05,cancelled,8832.94
87665,749,2026-01-23 16:32:20,completed,4440.13
87666,19458,2026-01-25 08:19:21,completed,2010.91
87667,13310,2026-01-31 22:22:49,completed,9490.82
87668,15629,2026-01-24 15:24:20,shipped,7371.44
87669,15292,2026-01-27 05:17:37,completed,8665.37
87670,2066,2026-01-03 03:19:10,shipped,16262.67
87671,5759,2026-01-12 17:37:11,shipped,3141.96
87672,17867,2026-01-07 20:57:58,pending,2953.56
87673,15806,2026-01-09 04:18:35,completed,3877.42
87674,18242,2026-01-10 01:58:51,completed,6968.82
87675,4366,2026-01-24 20:32:15,cancelled,9840.6
87676,6219,2026-01-12 04:40:24,completed,1667.25
87677,4680,2026-01-03 06:35:55,completed,13046.34
87678,11383,2026-01-26 12:34:22,completed,5707.83
87679,11751,2026-01-10 14:29:35,shipped,2747.11
87680,15093,2026-01-14 12:12:23,completed,6070.7
87681,17933,2026-01-12 04:17:11,pending,16771.46
87682,19143,2026-01-11 19:27:19,completed,6181.62
87683,12578,2026-01-30 01:44:22,completed,8946.24
87684,17755,2026-01-30 18:49:39,cancelled,13221.1
87685,971,2026-01-06 14:57:21,completed,2717.1
87686,14524,2026-01-11 11:49:57,shipped,8175.0
87687,1648,2026-01-12 23:25:45,cancelled,13004.96
87688,10377,2026-01-05 16:06:10,completed,4585.17
87689,17767,2026-01-24 08:19:26,completed,12510.2
87690,12553,2026-01-12 05:20:29,shipped,9990.95
87691,7020,2026-01-29 06:46:02,pending,8485.33
87692,6028,2026-01-09 11:33:46,pending,1966.49
87693,7245,2026-01-04 02:57:17,cancelled,1463.31
87694,17166,2026-01-17 00:28:20,completed,1945.61
87695,12995,2026-01-11 03:31:59,shipped,18443.64
87696,8264,2026-01-28 01:51:36,shipped,7916.63
87697,19563,2026-01-09 00:25:55,completed,4431.38
87698,11140,2026-01-14 00:53:22,shipped,6372.36
87699,8727,2026-01-29 11:41:03,shipped,9306.79
87700,3498,2026-01-20 01:51:27,completed,4843.48
87701,3409,2026-01-17 20:07:10,cancelled,3969.2
87702,9898,2026-01-18 11:49:23,completed,12109.85
87703,13240,2026-01-15 02:15:04,completed,4755.53
87704,131,2026-01-11 18:32:34,completed,7964.93
87705,19545,2026-01-19 14:37:49,completed,5660.52
87706,8895,2026-01-24 05:39:41,completed,4333.87
87707,1566,2026-01-25 17:24:38,completed,4766.06
87708,1002,2026-01-21 14:01:40,shipped,5349.75
87709,15164,2026-01-04 12:26:13,completed,18003.74
87710,18963,2026-01-12 01:25:05,completed,7698.09
87711,6146,2026-01-15 06:02:21,completed,5247.07
87712,4114,2026-01-30 12:45:06,completed,5549.91
87713,946,2026-01-14 12:19:30,pending,3417.18
87714,9383,2026-01-03 06:30:37,completed,1902.54
87715,10892,2026-01-27 04:03:17,completed,10268.93
87716,4926,2026-01-01 11:18:42,completed,8725.62
87717,2923,2026-01-27 20:56:33,completed,11316.4
87718,7708,2026-01-30 20:34:43,completed,458.18
87719,6780,2026-01-14 08:02:57,completed,17457.98
87720,13030,2026-01-24 01:09:59,pending,15458.5
87721,13035,2026-01-29 14:07:49,completed,6983.14
87722,7718,2026-01-25 09:22:01,shipped,8312.71
87723,16227,2026-01-02 21:43:29,completed,4188.82
87724,17668,2026-01-31 02:40:43,shipped,8761.31
87725,10075,2026-01-08 22:35:04,shipped,7242.17
87726,4956,2026-01-08 04:26:26,shipped,7241.99
87727,13749,2026-01-14 00:48:12,completed,3871.56
87728,12750,2026-01-30 04:41:39,completed,12568.1
87729,15350,2026-01-30 16:05:21,completed,3511.8
87730,1212,2026-01-17 08:16:01,completed,19192.65
87731,9302,2026-01-18 23:30:42,completed,14190.75
87732,11706,2026-01-20 03:59:54,completed,5262.38
87733,2912,2026-01-21 07:31:13,completed,9844.35
87734,4724,2026-01-01 14:14:00,pending,6584.44
87735,19503,2026-01-13 19:10:53,completed,5877.34
